"merchant","industry","first_charge_date","country","business_size"
"be2d5939","Automotive parts and repair/service shops","2038-08-30 00:00:00+00:00","IT","small"
"e0311e37","Healthcare","2038-12-19 00:00:00+00:00","US","small"
"a9ef85b8","Others","2038-10-02 00:00:00+00:00","GB","small"
"ff0ff986","Clothing & accessory","2038-12-01 00:00:00+00:00","AT","small"
"d2efbd35","Food & drink","2038-11-18 00:00:00+00:00","GB","small"
"1947ee5e","Business services","2039-12-02 00:00:00+00:00","IE","small"
"f6922810","Software","2039-01-12 00:00:00+00:00","US","small"
"cbf7d164","Personal services","2039-01-02 00:00:00+00:00","US","small"
"4572366c","Construction","2039-04-23 00:00:00+00:00","US","small"
"63c0da5f","Merchandise","2039-01-28 00:00:00+00:00","FR","small"
"d7d6cbeb","Business services","2040-03-10 00:00:00+00:00","US","small"
"1041cf94","Digital goods","2039-03-08 00:00:00+00:00","GB","small"
"0b720b81","Personal services","2039-03-03 00:00:00+00:00","US","small"
"1dd91fc5","Healthcare","2039-03-19 00:00:00+00:00","GB","small"
"74b83301","Personal services","2039-02-28 00:00:00+00:00","SE","small"
"956c411d","Digital goods","2039-06-26 00:00:00+00:00","GB","small"
"68cccdfe","Personal services","2041-03-01 00:00:00+00:00","US","small"
"f9609b01","Merchandise","2039-03-20 00:00:00+00:00","US","small"
"82bd898b","Software","2040-05-11 00:00:00+00:00","DK","small"
"932aa8dc","Religion, politics & other memberships","2039-06-15 00:00:00+00:00","US","small"
"d4732767","Others","2039-04-08 00:00:00+00:00","US","small"
"3eda0926","Merchandise","2041-03-17 00:00:00+00:00","GB","small"
"87fa9eea","Merchandise","2039-07-30 00:00:00+00:00","LU","small"
"8aa09686","Travel & lodging","2041-04-07 00:00:00+00:00","IT","small"
"6fa579b4","Business services","2039-06-11 00:00:00+00:00","US","small"
"000e2c0e","Education","2039-09-21 00:00:00+00:00","SG","small"
"7c65e545","Merchandise","2039-07-06 00:00:00+00:00","US","small"
"d466ba75","Healthcare","2039-07-07 00:00:00+00:00","FR","small"
"a5949a6d","Business services","2039-07-12 00:00:00+00:00","HK","small"
"72af3b2b","Clothing & accessory","2039-07-25 00:00:00+00:00","US","small"
"9d574e21","Others","2039-11-26 00:00:00+00:00","NL","small"
"0acef88c","Education","2039-09-17 00:00:00+00:00","US","small"
"a1dd6e79","Ticketing & events","2039-11-27 00:00:00+00:00","MX","small"
"68b71f70","Clothing & accessory","2039-09-13 00:00:00+00:00","ES","small"
"02942ee1","Business services","2039-10-15 00:00:00+00:00","US","small"
"3fa57ae7","Specialty retail","2040-12-08 00:00:00+00:00","SE","small"
"69f3a302","Religion, politics & other memberships","2039-10-07 00:00:00+00:00","GB","small"
"c8708bee","Business services","2039-11-20 00:00:00+00:00","US","small"
"1175a98e","Digital goods","2039-11-14 00:00:00+00:00","GB","small"
"8f335997","Electronics","2039-11-09 00:00:00+00:00","IT","small"
"ed627da7","Personal services","2039-11-16 00:00:00+00:00","CA","small"
"a69607ea","Personal services","2040-04-18 00:00:00+00:00","FR","small"
"f8de2bca","Food & drink","2040-03-09 00:00:00+00:00","CA","small"
"1c29c856","Software","2040-02-15 00:00:00+00:00","NO","small"
"114ffb38","Business services","2040-01-19 00:00:00+00:00","US","small"
"4a76eb73","Personal services","2040-08-18 00:00:00+00:00","JP","small"
"c5df6e78","Rentals","2041-03-23 00:00:00+00:00","PT","small"
"b3a396c6","Personal services","2040-03-03 00:00:00+00:00","US","small"
"821a52b3","Business services","2040-01-17 00:00:00+00:00","DE","small"
"3ae05e9b","Clothing & accessory","2040-01-20 00:00:00+00:00","DE","small"
"1ac0570a","Personal services","2040-01-27 00:00:00+00:00","US","small"
"edd21dea","Personal services","2040-02-29 00:00:00+00:00","GB","small"
"54370114","Digital goods","2040-05-20 00:00:00+00:00","LU","small"
"3986481e","Food & drink","2040-08-21 00:00:00+00:00","FR","small"
"f3d75b33","Others","2040-03-26 00:00:00+00:00","US","small"
"9f7d85b9","Travel & lodging","2040-06-21 00:00:00+00:00","US","small"
"25a4714f","Food & drink","2040-03-29 00:00:00+00:00","AT","small"
"a77bd04b","Digital goods","2040-06-01 00:00:00+00:00","ES","small"
"e17200e0","Transportation & car rental","2041-05-11 00:00:00+00:00","US","small"
"ac83def0","Medical services, drugs, testing labs & equipment medium","2040-04-07 00:00:00+00:00","US","small"
"e9607e47","Business services","2040-04-09 00:00:00+00:00","ES","small"
"f4dfc8fa","Clothing & accessory","2040-05-07 00:00:00+00:00","ES","small"
"a9911058","Business services","2040-09-14 00:00:00+00:00","US","small"
"33686497","Personal services","2040-04-28 00:00:00+00:00","IT","small"
"282ba8d2","Cosmetics","2040-04-28 00:00:00+00:00","GB","small"
"9a55fd67","Food & drink","2040-05-21 00:00:00+00:00","AT","medium"
"46fc72ca","Food & drink","2040-06-09 00:00:00+00:00","FR","small"
"39e3bc91","Personal services","2040-06-03 00:00:00+00:00","GB","small"
"f3da7334","Education","2040-06-12 00:00:00+00:00","IT","large"
"2df5470d","Food & drink","2041-01-27 00:00:00+00:00","CA","medium"
"d600d18d","Software","2040-11-04 00:00:00+00:00","SE","small"
"7eb2d6ae","Merchandise","2040-05-22 00:00:00+00:00","US","small"
"4e721fe0","Furnishing","2040-05-24 00:00:00+00:00","GB","small"
"423c04a4","Cosmetics","2040-06-24 00:00:00+00:00","PT","small"
"58699ca0","Grocery & food stores","2040-06-09 00:00:00+00:00","GB","small"
"c72ce6d2","Merchandise","2040-10-19 00:00:00+00:00","AU","small"
"0dcb90a8","Others","2041-05-11 00:00:00+00:00","US","small"
"8d568693","Construction","2041-03-17 00:00:00+00:00","US","small"
"d075aef1","Merchandise","2040-07-15 00:00:00+00:00","ES","small"
"de93457f","Education","2040-07-16 00:00:00+00:00","GB","small"
"448f6932","Grocery & food stores","2041-04-08 00:00:00+00:00","CA","small"
"b6341a4e","Construction","2040-07-08 00:00:00+00:00","NZ","small"
"e3f550c0","Clothing & accessory","2040-07-16 00:00:00+00:00","FR","small"
"0063a194","Merchandise","2040-07-14 00:00:00+00:00","US","small"
"f0a3b5bb","Merchandise","2040-07-26 00:00:00+00:00","DE","small"
"cf8dd31e","Education","2040-08-01 00:00:00+00:00","CA","medium"
"ef868889","Merchandise","2041-05-11 00:00:00+00:00","FR","small"
"caeca165","Software","2040-11-24 00:00:00+00:00","BE","small"
"c44b17b2","Digital goods","2040-08-10 00:00:00+00:00","IN","small"
"c4a8c9fd","Business services","2040-08-07 00:00:00+00:00","US","small"
"d6c7b7d6","Merchandise","2040-09-15 00:00:00+00:00","AU","small"
"a0a81a7f","Merchandise","2040-08-16 00:00:00+00:00","ES","small"
"2c22c153","Merchandise","2041-03-02 00:00:00+00:00","IT","small"
"b67e0916","Medical services, drugs, testing labs & equipment medium","2040-10-01 00:00:00+00:00","CH","small"
"b4838415","Medical services, drugs, testing labs & equipment medium","2040-09-07 00:00:00+00:00","GB","small"
"0616929e","Software","2040-09-14 00:00:00+00:00","GB","small"
"0337e90e","Software","2040-09-11 00:00:00+00:00","US","small"
"60675516","Personal services","2040-09-10 00:00:00+00:00","NZ","small"
"49f5553d","Software","2040-11-06 00:00:00+00:00","US","small"
"07d8542f","Electronics","2040-10-27 00:00:00+00:00","GB","small"
"27c59fb9","Leisure","2040-11-09 00:00:00+00:00","FR","small"
"1acd954e","Business services","2040-12-11 00:00:00+00:00","CH","small"
"cb15c9d9","Art & photography","2040-09-28 00:00:00+00:00","NL","small"
"f64de5bc","Automotive parts and repair/service shops","2041-03-19 00:00:00+00:00","US","small"
"840f293d","Education","2041-03-10 00:00:00+00:00","US","small"
"2a223643","Art & photography","2040-10-01 00:00:00+00:00","US","small"
"6c614ab5","Digital goods","2041-05-11 00:00:00+00:00","SI","small"
"0772e5a1","Merchandise","2040-11-11 00:00:00+00:00","CH","small"
"c6e2a549","Education","2040-10-05 00:00:00+00:00","CH","small"
"4a51718d","Education","2040-10-08 00:00:00+00:00","JP","small"
"f8217d46","Business services","2041-01-12 00:00:00+00:00","US","small"
"c315a742","Software","2040-12-22 00:00:00+00:00","DE","small"
"7dff82c5","Furnishing","2040-12-02 00:00:00+00:00","FR","small"
"4ababba6","Business services","2040-12-11 00:00:00+00:00","FR","small"
"2a9eaa8a","Digital goods","2040-10-23 00:00:00+00:00","CH","small"
"7edac381","Food & drink","2041-04-01 00:00:00+00:00","AU","small"
"4d77b6b8","Merchandise","2040-11-09 00:00:00+00:00","FR","small"
"04b18cdb","Grocery & food stores","2040-12-15 00:00:00+00:00","MY","small"
"4971eeec","Food & drink","2040-12-17 00:00:00+00:00","AU","small"
"d44f3ae5","Charity","2040-11-25 00:00:00+00:00","US","small"
"f2b926e9","Grocery & food stores","2040-11-28 00:00:00+00:00","FR","small"
"2761482b","Others","2040-12-02 00:00:00+00:00","FR","small"
"0fe872f8","Specialty retail","2040-12-07 00:00:00+00:00","US","small"
"9a358ad8","Business services","2041-05-11 00:00:00+00:00","GB","small"
"c5bb0912","Business services","2041-03-04 00:00:00+00:00","US","small"
"a87faa86","Ticketing & events","2040-12-16 00:00:00+00:00","US","small"
"51e07aa0","Others","2041-01-06 00:00:00+00:00","JP","small"
"73698a2a","Religion, politics & other memberships","2040-12-14 00:00:00+00:00","AU","small"
"c0ae4797","Education","2040-12-18 00:00:00+00:00","SE","small"
"bc3f2718","Software","2041-05-11 00:00:00+00:00","SK","small"
"a7735186","Software","2040-12-23 00:00:00+00:00","US","small"
"dcc3f5c4","Others","2041-02-04 00:00:00+00:00","AU","small"
"c404bd84","Grocery & food stores","2041-01-07 00:00:00+00:00","US","small"
"a825cc22","Software","2041-01-03 00:00:00+00:00","CZ","small"
"9f1248f1","Healthcare","2041-01-21 00:00:00+00:00","US","medium"
"1241c7c4","Merchandise","2041-01-13 00:00:00+00:00","LU","small"
"e4ce2804","Personal services","2041-01-20 00:00:00+00:00","US","small"
"15ea9309","Clothing & accessory","2041-01-29 00:00:00+00:00","MX","small"
"3d6a794b","Furnishing","2041-04-05 00:00:00+00:00","FR","small"
"049eec4b","Furnishing","2041-02-23 00:00:00+00:00","NO","small"
"91acfb1a","Merchandise","2041-02-12 00:00:00+00:00","GB","small"
"ebe11c46","Others","2041-02-28 00:00:00+00:00","US","small"
"36870ebc","Religion, politics & other memberships","2041-03-22 00:00:00+00:00","CA","small"
"300f12ad","Travel & lodging","2041-03-26 00:00:00+00:00","FR","small"
"fec2699a","Religion, politics & other memberships","2041-03-05 00:00:00+00:00","US","small"
"33295c89","Business services","2041-02-25 00:00:00+00:00","US","small"
"09e0ef73","Business services","2041-03-17 00:00:00+00:00","US","small"
"cf9f16be","Business services","2041-03-12 00:00:00+00:00","US","small"
"18b10edf","Personal services","2041-03-27 00:00:00+00:00","US","small"
"308ac2a9","Personal services","2041-03-26 00:00:00+00:00","DK","small"
"fbef4fc5","Ticketing & events","2041-03-30 00:00:00+00:00","IT","medium"
"1db23ef7","Others","2041-03-23 00:00:00+00:00","US","small"
"dca13b60","Personal services","2041-04-20 00:00:00+00:00","FR","small"
"abed7c4e","Leisure","2041-04-24 00:00:00+00:00","CA","small"
"82ec9884","Business services","2041-05-11 00:00:00+00:00","SE","small"
"a76fd416","Cosmetics","2041-04-19 00:00:00+00:00","AU","small"
"e7628b85","Clothing & accessory","2041-05-11 00:00:00+00:00","IT","small"
"ce9848ab","Food & drink","2041-05-11 00:00:00+00:00","IE","small"
"ec472070","Consulting services","2041-05-11 00:00:00+00:00","US","small"
"f8329de6","Personal services","2041-04-25 00:00:00+00:00","US","small"
"66f11547","Clothing & accessory","2041-05-11 00:00:00+00:00","CH","small"
"a080c212","Merchandise","2041-04-30 00:00:00+00:00","GB","small"
"4fee6049","Personal services","2041-04-28 00:00:00+00:00","US","small"
"c69fc75f","Education","2041-05-11 00:00:00+00:00","AU","small"
"0ae5ed7b","Clothing & accessory","2041-04-29 00:00:00+00:00","PL","small"
"964b1e36","Merchandise","2041-05-11 00:00:00+00:00","AU","small"
"2082d182","Business services","2041-05-11 00:00:00+00:00","GB","small"
"c35612ed","Ticketing & events","2041-05-11 00:00:00+00:00","US","small"
"27764c3d","Digital goods","2041-05-11 00:00:00+00:00","SE","small"
"e00fc026","Ticketing & events","2041-05-11 00:00:00+00:00","JP","small"
"db9e7cb3","Digital goods","2041-05-11 00:00:00+00:00","GB","small"
"f32337ac","Business services","2041-05-11 00:00:00+00:00","LV","small"
"44f33c81","Personal services","2041-05-11 00:00:00+00:00","GB","small"
"2282426b","Rentals","2041-05-11 00:00:00+00:00","US","small"
"838a3cdb","Education","2034-11-27 00:00:00+00:00","US","small"
"49b8449f","Business services","2034-11-10 00:00:00+00:00","US","small"
"2562f5fb","Software","2035-03-19 00:00:00+00:00","US","small"
"188bd0f1","Business services","2035-04-13 00:00:00+00:00","GB","small"
"0db6cf87","Business services","2035-02-25 00:00:00+00:00","AU","small"
"a4cd0c52","Grocery & food stores","2035-03-16 00:00:00+00:00","US","small"
"a33a719b","Digital goods","2035-04-10 00:00:00+00:00","US","small"
"1a3f496c","Education","2035-05-14 00:00:00+00:00","IE","small"
"5f0c9105","Digital goods","2035-06-04 00:00:00+00:00","US","small"
"3303e64f","Others","2035-08-12 00:00:00+00:00","US","small"
"a1baa068","Software","2035-07-15 00:00:00+00:00","US","small"
"beba9d05","Medical services, drugs, testing labs & equipment medium","2036-01-27 00:00:00+00:00","FR","small"
"b1100a0f","Merchandise","2036-02-27 00:00:00+00:00","US","small"
"f3847d51","Food & drink","2040-03-15 00:00:00+00:00","FR","small"
"1e7964c2","Travel & lodging","2036-04-24 00:00:00+00:00","US","small"
"e766d90a","Software","2036-04-18 00:00:00+00:00","GB","small"
"caced0c4","Merchandise","2036-04-24 00:00:00+00:00","FR","small"
"108fe1e1","Personal services","2036-05-03 00:00:00+00:00","US","small"
"51221d87","Ticketing & events","2036-06-21 00:00:00+00:00","US","small"
"049d41c0","Art & photography","2036-10-09 00:00:00+00:00","FR","small"
"acff4989","Digital goods","2036-08-21 00:00:00+00:00","US","small"
"004101fc","Travel & lodging","2036-10-04 00:00:00+00:00","CA","small"
"c828743a","Business services","2036-10-22 00:00:00+00:00","GB","small"
"27d5abdf","Business services","2036-11-20 00:00:00+00:00","CA","small"
"0f29d74e","Personal services","2036-11-25 00:00:00+00:00","US","small"
"1fac897c","Electronics","2037-09-05 00:00:00+00:00","AU","small"
"2820e0e1","Personal services","2037-02-28 00:00:00+00:00","IT","small"
"8fcffc58","Travel & lodging","2038-03-21 00:00:00+00:00","US","small"
"5dcefdb5","Healthcare","2037-05-03 00:00:00+00:00","US","small"
"8f2ee4d7","Business services","2037-06-05 00:00:00+00:00","US","small"
"5afb71e9","Merchandise","2037-07-30 00:00:00+00:00","US","medium"
"cb9a7dea","Merchandise","2038-05-14 00:00:00+00:00","ES","small"
"6b2776a5","Business services","2037-06-15 00:00:00+00:00","US","small"
"95b5a71f","Business services","2039-03-22 00:00:00+00:00","US","small"
"85f7654d","Merchandise","2039-10-16 00:00:00+00:00","AT","small"
"5bcaaecc","Rentals","2038-08-03 00:00:00+00:00","US","small"
"f9e985f4","Business services","2038-12-28 00:00:00+00:00","US","small"
"c0029ac3","Education","2038-03-23 00:00:00+00:00","DE","medium"
"778ee233","Healthcare","2038-03-14 00:00:00+00:00","AU","small"
"9626b2b2","Personal services","2038-02-22 00:00:00+00:00","GB","small"
"0b96a8c6","Merchandise","2038-02-27 00:00:00+00:00","NZ","small"
"f1d7c6fe","Cosmetics","2039-06-11 00:00:00+00:00","GB","small"
"0c93f14b","Software","2038-07-02 00:00:00+00:00","AU","small"
"25b664ec","Business services","2038-06-27 00:00:00+00:00","US","small"
"5fb2a3a5","Software","2038-08-05 00:00:00+00:00","IT","small"
"c9773023","Digital goods","2038-05-24 00:00:00+00:00","GB","small"
"2a89de6b","Education","2038-10-14 00:00:00+00:00","DE","small"
"93fc6bc6","Religion, politics & other memberships","2038-06-07 00:00:00+00:00","US","small"
"ee6a10f8","Clothing & accessory","2038-08-03 00:00:00+00:00","GB","small"
"36ccd85c","Digital goods","2038-07-03 00:00:00+00:00","US","small"
"019a6c5e","Electronics","2038-08-27 00:00:00+00:00","CA","small"
"65f293da","Education","2038-09-12 00:00:00+00:00","GB","small"
"1ca14ea8","Merchandise","2038-10-27 00:00:00+00:00","AU","small"
"a1697508","Religion, politics & other memberships","2038-11-01 00:00:00+00:00","BE","small"
"34bd4e5b","Business services","2039-01-30 00:00:00+00:00","US","small"
"36fc6b09","Software","2041-02-16 00:00:00+00:00","ES","small"
"2e8a43a5","Software","2039-06-20 00:00:00+00:00","US","medium"
"86c340df","Software","2039-09-23 00:00:00+00:00","GB","small"
"4b9a35ed","Digital goods","2039-01-29 00:00:00+00:00","CA","small"
"d0baa1b3","Business services","2039-05-29 00:00:00+00:00","US","small"
"6f363da2","Business services","2039-05-28 00:00:00+00:00","CA","small"
"50a8fa7a","Food & drink","2039-02-16 00:00:00+00:00","DE","small"
"81d0c0fe","Merchandise","2039-03-07 00:00:00+00:00","CA","small"
"1c06d348","Leisure","2039-03-07 00:00:00+00:00","US","small"
"879da0b7","Software","2039-03-10 00:00:00+00:00","US","small"
"87e2cd80","Business services","2039-03-19 00:00:00+00:00","US","small"
"640374d2","Personal services","2039-04-15 00:00:00+00:00","NZ","small"
"0fb7bf75","Food & drink","2039-09-19 00:00:00+00:00","FR","small"
"d87cc12f","Insurance","2039-07-31 00:00:00+00:00","FR","small"
"27309713","Others","2039-05-17 00:00:00+00:00","GB","small"
"ac746c63","Merchandise","2039-05-18 00:00:00+00:00","ES","small"
"7b2de8af","Software","2039-12-17 00:00:00+00:00","PL","small"
"44932656","Digital goods","2040-05-29 00:00:00+00:00","GB","small"
"497c26b9","Business services","2040-08-10 00:00:00+00:00","IE","small"
"ab3a6f0a","Travel & lodging","2039-08-02 00:00:00+00:00","GB","small"
"a68d345b","Charity","2039-08-12 00:00:00+00:00","US","small"
"cce94281","Ticketing & events","2039-08-02 00:00:00+00:00","AU","small"
"ece4bab9","Business services","2039-08-27 00:00:00+00:00","MX","small"
"6c205dcb","Merchandise","2039-11-21 00:00:00+00:00","AU","small"
"5dd133ca","Education","2039-09-03 00:00:00+00:00","GB","small"
"bd5f1f11","Personal services","2039-11-26 00:00:00+00:00","US","small"
"8efe1b68","Consulting services","2039-10-11 00:00:00+00:00","US","small"
"45783641","Automotive parts and repair/service shops","2039-11-27 00:00:00+00:00","GB","small"
